 time            clock           enable          reset_n         b0              b1              b2              b3             
 7.58785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.59785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.60785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.61785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.62785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.63785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.64785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.65785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.66785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.67785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.68785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.69785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.70785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.71785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.72785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.73785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.74785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.75785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.76785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.77785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.78785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.79785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.80785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.81785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.82785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.83785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.84785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.85785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.86785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.87785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.88785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.89785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.90785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.91785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.92785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.93785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.94785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.95785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.96785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.97785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.98785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 7.99785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.00785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.01785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.02785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.03785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.04785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.05785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.06785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.07785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.08785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.09785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.10785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.11785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12510000e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12511000e-07  1.35000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12513000e-07  1.05000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12517000e-07  4.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12520000e-07  6.23989749e-12  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12520800e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12522400e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12525600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12532000e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12544800e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12570400e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12621600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12724000e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.12928800e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.13338400e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.14157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.15157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.16157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.17157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.18157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.19157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.20157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.21157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.22157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.23157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.24157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.25157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.26157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.27157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.28157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.29157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.30157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.31157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.32157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.33157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.34157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.35157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.36157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.37157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.38157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.39157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.40157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.41157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.42157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.43157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.44157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.45157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.46157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.47157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.48157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.49157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.50157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.51157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.52157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.53157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.54157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.55157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.56157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.57157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.58157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.59157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.60157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.61157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.62157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.63157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.64157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.65157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.66157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.67157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.68157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.69157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.70157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.71157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.72157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.73157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.74157600e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75000000e-07  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75001000e-07  1.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75003000e-07  4.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75007000e-07  1.05000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75010000e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75010800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75012400e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75015600e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75022000e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75034800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75060400e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75111600e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75214000e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75418800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.75828400e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.76557000e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.76638920e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.22880000e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.76802760e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  3.68640000e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.77130440e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  8.60160000e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.77785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.78785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.79785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.80785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.81785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.82785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.83785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.84785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.85785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.86785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.87785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.88785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.89785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.90785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.91785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.92785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.93785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.94785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.95785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.96785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.97785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.98785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 8.99785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.00785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.01785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.02785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.03785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.04785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.05785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.06785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.07785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.08785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.09785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.10785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.11785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.12785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.13785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.14785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
 9.15785800e-07  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00 
